datetime,serial,OF,cote,valeur,min,aim,max
2025-04-12 06:52:39,HP722566-N,12510137,R237Max,237.61,236.0,237.0,238.0
2025-04-12 06:52:39,HP722566-N,12510137,HBoss35_4,34.93,35.0,35.4,35.8
2025-04-12 06:52:39,HP722566-N,12510137,28BossG,27.66,26.62,27.56,28.5
2025-04-12 06:52:39,HP722566-N,12510137,28BossD,27.64,26.62,27.56,28.5
2025-04-12 06:52:39,HP722566-N,12510137,RDia541Avg,270.43,269.25,270.5,271.75
2025-04-12 06:52:39,HP722566-N,12510137,RDia541Min,270.11,269.25,270.5,271.75
2025-04-12 06:52:39,HP722566-N,12510137,RDia541Max,270.87,269.25,270.5,271.75
2025-04-12 06:52:39,HP722566-N,12510137,Diam520_3,520.18,519.1,520.3,521.5
2025-04-12 07:05:44,HP722568-L,12507317,FCollAvg,7.28,6.4,7.0,7.6
2025-04-12 07:05:44,HP722568-L,12507317,FCollMin,6.8,6.4,7.0,7.6
2025-04-12 07:05:44,HP722568-L,12507317,FCollMax,7.67,6.4,7.0,7.6
2025-04-12 07:05:44,HP722568-L,12507317,FJupAvg,111.79,111.1,111.1,114.1
2025-04-12 07:05:44,HP722568-L,12507317,FJupMin,111.58,111.1,111.1,114.1
2025-04-12 07:05:44,HP722568-L,12507317,FJupMax,112.07,111.1,111.1,114.1
2025-04-12 07:05:44,HP722568-L,12507317,T2_91Avg,2.14,1.6,2.0,2.4
2025-04-12 07:05:44,HP722568-L,12507317,T2_91Min,2.07,1.6,2.0,2.4
2025-04-12 07:05:44,HP722568-L,12507317,T2_91Max,2.24,1.6,2.0,2.4
2025-04-12 07:05:44,HP722568-L,12507317,T2_16Avg,2.14,1.6,2.0,2.4
2025-04-12 07:05:44,HP722568-L,12507317,T2_16Min,2.02,1.6,2.0,2.4
2025-04-12 07:05:44,HP722568-L,12507317,T2_16Max,2.28,1.6,2.0,2.4
2025-04-12 07:05:44,HP722568-L,12507317,R218318Avg,218.45,217.82,218.32,218.82
2025-04-12 07:05:44,HP722568-L,12507317,R218318Min,218.05,217.82,218.32,218.82
2025-04-12 07:05:44,HP722568-L,12507317,R218318Max,218.88,217.82,218.32,218.82
2025-04-12 07:05:44,HP722568-L,12507317,R223Avg,222.84,222.0,223.0,224.0
2025-04-12 07:05:44,HP722568-L,12507317,R223Min,222.35,222.0,223.0,224.0
2025-04-12 07:05:44,HP722568-L,12507317,R223Max,223.24,222.0,223.0,224.0
2025-04-12 07:05:44,HP722568-L,12507317,R237Avg,236.94,236.0,237.0,238.0
2025-04-12 07:05:44,HP722568-L,12507317,R237Min,236.46,236.0,237.0,238.0
2025-04-12 07:05:44,HP722568-L,12507317,R237Max,237.33,236.0,237.0,238.0
2025-04-12 07:05:44,HP722568-L,12507317,HBoss35_4,35.26,35.0,35.4,35.8
2025-04-12 07:05:44,HP722568-L,12507317,28BossG,27.9,26.62,27.56,28.5
2025-04-12 07:05:44,HP722568-L,12507317,28BossD,27.88,26.62,27.56,28.5
2025-04-12 07:05:44,HP722568-L,12507317,RDia541Avg,270.45,269.25,270.5,271.75
2025-04-12 07:05:44,HP722568-L,12507317,RDia541Min,269.73,269.25,270.5,271.75
2025-04-12 07:05:44,HP722568-L,12507317,RDia541Max,270.81,269.25,270.5,271.75
2025-04-12 07:05:44,HP722568-L,12507317,Diam520_3,520.6,519.1,520.3,521.5
2025-04-12 07:18:08,HP722566-N,12510137,FCollAvg,7.18,6.4,7.0,7.6
2025-04-12 07:18:08,HP722566-N,12510137,FCollMin,6.91,6.4,7.0,7.6
2025-04-12 07:18:08,HP722566-N,12510137,FCollMax,7.55,6.4,7.0,7.6
2025-04-12 07:18:08,HP722566-N,12510137,FJupAvg,111.87,111.1,111.1,114.1
2025-04-12 07:18:08,HP722566-N,12510137,FJupMin,111.64,111.1,111.1,114.1
2025-04-12 07:18:08,HP722566-N,12510137,FJupMax,112.05,111.1,111.1,114.1
2025-04-12 07:18:08,HP722566-N,12510137,T2_91Avg,2.08,1.6,2.0,2.4
2025-04-12 07:18:08,HP722566-N,12510137,T2_91Min,2.0,1.6,2.0,2.4
2025-04-12 07:18:08,HP722566-N,12510137,T2_91Max,2.15,1.6,2.0,2.4
2025-04-12 07:18:08,HP722566-N,12510137,T2_16Avg,2.13,1.6,2.0,2.4
2025-04-12 07:18:08,HP722566-N,12510137,T2_16Min,1.99,1.6,2.0,2.4
2025-04-12 07:18:08,HP722566-N,12510137,T2_16Max,2.23,1.6,2.0,2.4
2025-04-12 07:18:08,HP722566-N,12510137,R218318Avg,218.51,217.82,218.32,218.82
2025-04-12 07:18:08,HP722566-N,12510137,R218318Min,218.31,217.82,218.32,218.82
2025-04-12 07:18:08,HP722566-N,12510137,R218318Max,218.74,217.82,218.32,218.82
2025-04-12 07:18:08,HP722566-N,12510137,R223Avg,222.93,222.0,223.0,224.0
2025-04-12 07:18:08,HP722566-N,12510137,R223Min,222.7,222.0,223.0,224.0
2025-04-12 07:18:08,HP722566-N,12510137,R223Max,223.58,222.0,223.0,224.0
2025-04-12 07:18:08,HP722566-N,12510137,R237Avg,236.91,236.0,237.0,238.0
2025-04-12 07:18:08,HP722566-N,12510137,R237Min,236.33,236.0,237.0,238.0
2025-04-12 07:18:08,HP722566-N,12510137,R237Max,237.61,236.0,237.0,238.0
2025-04-12 07:18:08,HP722566-N,12510137,HBoss35_4,34.92,35.0,35.4,35.8
2025-04-12 07:18:08,HP722566-N,12510137,28BossG,27.66,26.62,27.56,28.5
2025-04-12 07:18:08,HP722566-N,12510137,28BossD,27.63,26.62,27.56,28.5
2025-04-12 07:18:08,HP722566-N,12510137,RDia541Avg,270.43,269.25,270.5,271.75
2025-04-12 07:18:08,HP722566-N,12510137,RDia541Min,270.1,269.25,270.5,271.75
2025-04-12 07:18:08,HP722566-N,12510137,RDia541Max,270.87,269.25,270.5,271.75
2025-04-12 07:18:08,HP722566-N,12510137,Diam520_3,520.16,519.1,520.3,521.5
2025-04-12 07:30:39,HP722568-L,12507317,FCollAvg,7.3,6.4,7.0,7.6
2025-04-12 07:30:39,HP722568-L,12507317,FCollMin,6.72,6.4,7.0,7.6
2025-04-12 07:30:39,HP722568-L,12507317,FCollMax,7.65,6.4,7.0,7.6
2025-04-12 07:30:39,HP722568-L,12507317,FJupAvg,111.77,111.1,111.1,114.1
2025-04-12 07:30:39,HP722568-L,12507317,FJupMin,111.5,111.1,111.1,114.1
2025-04-12 07:30:39,HP722568-L,12507317,FJupMax,112.12,111.1,111.1,114.1
2025-04-12 07:30:39,HP722568-L,12507317,T2_91Avg,2.14,1.6,2.0,2.4
2025-04-12 07:30:39,HP722568-L,12507317,T2_91Min,2.09,1.6,2.0,2.4
2025-04-12 07:30:39,HP722568-L,12507317,T2_91Max,2.24,1.6,2.0,2.4
2025-04-12 07:30:39,HP722568-L,12507317,T2_16Avg,2.15,1.6,2.0,2.4
2025-04-12 07:30:39,HP722568-L,12507317,T2_16Min,2.01,1.6,2.0,2.4
2025-04-12 07:30:39,HP722568-L,12507317,T2_16Max,2.28,1.6,2.0,2.4
2025-04-12 07:30:39,HP722568-L,12507317,R218318Avg,218.42,217.82,218.32,218.82
2025-04-12 07:30:39,HP722568-L,12507317,R218318Min,217.8,217.82,218.32,218.82
2025-04-12 07:30:39,HP722568-L,12507317,R218318Max,218.81,217.82,218.32,218.82
2025-04-12 07:30:39,HP722568-L,12507317,R223Avg,222.82,222.0,223.0,224.0
2025-04-12 07:30:39,HP722568-L,12507317,R223Min,222.24,222.0,223.0,224.0
2025-04-12 07:30:39,HP722568-L,12507317,R223Max,223.19,222.0,223.0,224.0
2025-04-12 07:30:39,HP722568-L,12507317,R237Avg,236.94,236.0,237.0,238.0
2025-04-12 07:30:39,HP722568-L,12507317,R237Min,236.41,236.0,237.0,238.0
2025-04-12 07:30:39,HP722568-L,12507317,R237Max,237.33,236.0,237.0,238.0
2025-04-12 07:30:39,HP722568-L,12507317,HBoss35_4,35.34,35.0,35.4,35.8
2025-04-12 07:30:39,HP722568-L,12507317,28BossG,27.84,26.62,27.56,28.5
2025-04-12 07:30:39,HP722568-L,12507317,28BossD,27.87,26.62,27.56,28.5
2025-04-12 07:30:39,HP722568-L,12507317,RDia541Avg,270.45,269.25,270.5,271.75
2025-04-12 07:30:39,HP722568-L,12507317,RDia541Min,269.67,269.25,270.5,271.75
2025-04-12 07:30:39,HP722568-L,12507317,RDia541Max,270.84,269.25,270.5,271.75
2025-04-12 07:30:39,HP722568-L,12507317,Diam520_3,520.6,519.1,520.3,521.5
2025-04-12 07:43:14,HP722559-5,12510139,FCollAvg,7.18,6.4,7.0,7.6
2025-04-12 07:43:14,HP722559-5,12510139,FCollMin,6.81,6.4,7.0,7.6
2025-04-12 07:43:14,HP722559-5,12510139,FCollMax,7.56,6.4,7.0,7.6
2025-04-12 07:43:14,HP722559-5,12510139,FJupAvg,111.83,111.1,111.1,114.1
2025-04-12 07:43:14,HP722559-5,12510139,FJupMin,111.47,111.1,111.1,114.1
2025-04-12 07:43:14,HP722559-5,12510139,FJupMax,112.05,111.1,111.1,114.1
2025-04-12 07:43:14,HP722559-5,12510139,T2_91Avg,2.09,1.6,2.0,2.4
2025-04-12 07:43:14,HP722559-5,12510139,T2_91Min,2.03,1.6,2.0,2.4
2025-04-12 07:43:14,HP722559-5,12510139,T2_91Max,2.17,1.6,2.0,2.4
2025-04-12 07:43:14,HP722559-5,12510139,T2_16Avg,2.16,1.6,2.0,2.4
2025-04-12 07:43:14,HP722559-5,12510139,T2_16Min,1.99,1.6,2.0,2.4
2025-04-12 07:43:14,HP722559-5,12510139,T2_16Max,2.25,1.6,2.0,2.4
2025-04-12 07:43:14,HP722559-5,12510139,R218318Avg,218.51,217.82,218.32,218.82
2025-04-12 07:43:14,HP722559-5,12510139,R218318Min,218.17,217.82,218.32,218.82
2025-04-12 07:43:14,HP722559-5,12510139,R218318Max,218.87,217.82,218.32,218.82
2025-04-12 07:43:14,HP722559-5,12510139,R223Avg,222.84,222.0,223.0,224.0
2025-04-12 07:43:14,HP722559-5,12510139,R223Min,222.54,222.0,223.0,224.0
2025-04-12 07:43:14,HP722559-5,12510139,R223Max,223.21,222.0,223.0,224.0
2025-04-12 07:43:14,HP722559-5,12510139,R237Avg,236.83,236.0,237.0,238.0
2025-04-12 07:43:14,HP722559-5,12510139,R237Min,236.59,236.0,237.0,238.0
2025-04-12 07:43:14,HP722559-5,12510139,R237Max,237.07,236.0,237.0,238.0
2025-04-12 07:43:14,HP722559-5,12510139,HBoss35_4,35.08,35.0,35.4,35.8
2025-04-12 07:43:14,HP722559-5,12510139,28BossG,27.73,26.62,27.56,28.5
2025-04-12 07:43:14,HP722559-5,12510139,28BossD,27.72,26.62,27.56,28.5
2025-04-12 07:43:14,HP722559-5,12510139,RDia541Avg,270.44,269.25,270.5,271.75
2025-04-12 07:43:14,HP722559-5,12510139,RDia541Min,270.21,269.25,270.5,271.75
2025-04-12 07:43:14,HP722559-5,12510139,RDia541Max,270.57,269.25,270.5,271.75
2025-04-12 07:43:14,HP722559-5,12510139,Diam520_3,520.35,519.1,520.3,521.5
2025-04-12 07:58:58,HP722568-L,12507317,FCollAvg,7.27,6.4,7.0,7.6
2025-04-12 07:58:58,HP722568-L,12507317,FCollMin,7.07,6.4,7.0,7.6
2025-04-12 07:58:58,HP722568-L,12507317,FCollMax,7.68,6.4,7.0,7.6
2025-04-12 07:58:58,HP722568-L,12507317,FJupAvg,111.8,111.1,111.1,114.1
2025-04-12 07:58:58,HP722568-L,12507317,FJupMin,111.61,111.1,111.1,114.1
2025-04-12 07:58:58,HP722568-L,12507317,FJupMax,111.91,111.1,111.1,114.1
2025-04-12 07:58:58,HP722568-L,12507317,T2_91Avg,2.14,1.6,2.0,2.4
2025-04-12 07:58:58,HP722568-L,12507317,T2_91Min,2.08,1.6,2.0,2.4
2025-04-12 07:58:58,HP722568-L,12507317,T2_91Max,2.32,1.6,2.0,2.4
2025-04-12 07:58:58,HP722568-L,12507317,T2_16Avg,2.15,1.6,2.0,2.4
2025-04-12 07:58:58,HP722568-L,12507317,T2_16Min,2.01,1.6,2.0,2.4
2025-04-12 07:58:58,HP722568-L,12507317,T2_16Max,2.3,1.6,2.0,2.4
2025-04-12 07:58:58,HP722568-L,12507317,R218318Avg,218.42,217.82,218.32,218.82
2025-04-12 07:58:58,HP722568-L,12507317,R218318Min,217.86,217.82,218.32,218.82
2025-04-12 07:58:58,HP722568-L,12507317,R218318Max,218.85,217.82,218.32,218.82
2025-04-12 07:58:58,HP722568-L,12507317,R223Avg,222.82,222.0,223.0,224.0
2025-04-12 07:58:58,HP722568-L,12507317,R223Min,222.33,222.0,223.0,224.0
2025-04-12 07:58:58,HP722568-L,12507317,R223Max,223.25,222.0,223.0,224.0
2025-04-12 07:58:58,HP722568-L,12507317,R237Avg,236.93,236.0,237.0,238.0
2025-04-12 07:58:58,HP722568-L,12507317,R237Min,236.41,236.0,237.0,238.0
2025-04-12 07:58:58,HP722568-L,12507317,R237Max,237.31,236.0,237.0,238.0
2025-04-12 07:58:58,HP722568-L,12507317,HBoss35_4,35.41,35.0,35.4,35.8
2025-04-12 07:58:58,HP722568-L,12507317,28BossG,27.89,26.62,27.56,28.5
2025-04-12 07:58:58,HP722568-L,12507317,28BossD,27.94,26.62,27.56,28.5
2025-04-12 07:58:58,HP722568-L,12507317,RDia541Avg,270.45,269.25,270.5,271.75
2025-04-12 07:58:58,HP722568-L,12507317,RDia541Min,269.68,269.25,270.5,271.75
2025-04-12 07:58:58,HP722568-L,12507317,RDia541Max,270.87,269.25,270.5,271.75
2025-04-12 07:58:58,HP722568-L,12507317,Diam520_3,520.6,519.1,520.3,521.5
2025-04-12 08:17:02,HP722568-L,12507317,FCollAvg,7.28,6.4,7.0,7.6
2025-04-12 08:17:02,HP722568-L,12507317,FCollMin,7.06,6.4,7.0,7.6
2025-04-12 08:17:02,HP722568-L,12507317,FCollMax,7.48,6.4,7.0,7.6
2025-04-12 08:17:02,HP722568-L,12507317,FJupAvg,111.79,111.1,111.1,114.1
2025-04-12 08:17:02,HP722568-L,12507317,FJupMin,111.63,111.1,111.1,114.1
2025-04-12 08:17:02,HP722568-L,12507317,FJupMax,111.91,111.1,111.1,114.1
2025-04-12 08:17:02,HP722568-L,12507317,T2_91Avg,2.13,1.6,2.0,2.4
2025-04-12 08:17:02,HP722568-L,12507317,T2_91Min,1.93,1.6,2.0,2.4
2025-04-12 08:17:02,HP722568-L,12507317,T2_91Max,2.42,1.6,2.0,2.4
2025-04-12 08:17:02,HP722568-L,12507317,T2_16Avg,2.13,1.6,2.0,2.4
2025-04-12 08:17:02,HP722568-L,12507317,T2_16Min,1.9,1.6,2.0,2.4
2025-04-12 08:17:02,HP722568-L,12507317,T2_16Max,2.44,1.6,2.0,2.4
2025-04-12 08:17:02,HP722568-L,12507317,R218318Avg,218.4,217.82,218.32,218.82
2025-04-12 08:17:02,HP722568-L,12507317,R218318Min,217.65,217.82,218.32,218.82
2025-04-12 08:17:02,HP722568-L,12507317,R218318Max,218.87,217.82,218.32,218.82
2025-04-12 08:17:02,HP722568-L,12507317,R223Avg,222.82,222.0,223.0,224.0
2025-04-12 08:17:02,HP722568-L,12507317,R223Min,222.15,222.0,223.0,224.0
2025-04-12 08:17:02,HP722568-L,12507317,R223Max,223.25,222.0,223.0,224.0
2025-04-12 08:17:02,HP722568-L,12507317,R237Avg,236.94,236.0,237.0,238.0
2025-04-12 08:17:02,HP722568-L,12507317,R237Min,236.39,236.0,237.0,238.0
2025-04-12 08:17:02,HP722568-L,12507317,R237Max,237.31,236.0,237.0,238.0
2025-04-12 08:17:02,HP722568-L,12507317,HBoss35_4,35.3,35.0,35.4,35.8
2025-04-12 08:17:02,HP722568-L,12507317,28BossG,27.93,26.62,27.56,28.5
2025-04-12 08:17:02,HP722568-L,12507317,28BossD,27.98,26.62,27.56,28.5
2025-04-12 08:17:02,HP722568-L,12507317,RDia541Avg,270.45,269.25,270.5,271.75
2025-04-12 08:17:02,HP722568-L,12507317,RDia541Min,269.71,269.25,270.5,271.75
2025-04-12 08:17:02,HP722568-L,12507317,RDia541Max,270.97,269.25,270.5,271.75
2025-04-12 08:17:02,HP722568-L,12507317,Diam520_3,520.6,519.1,520.3,521.5
2025-04-12 08:38:03,HP722568-L,12507317,FCollAvg,7.28,6.4,7.0,7.6
2025-04-12 08:38:03,HP722568-L,12507317,FCollMin,7.03,6.4,7.0,7.6
2025-04-12 08:38:03,HP722568-L,12507317,FCollMax,7.7,6.4,7.0,7.6
2025-04-12 08:38:03,HP722568-L,12507317,FJupAvg,111.77,111.1,111.1,114.1
2025-04-12 08:38:03,HP722568-L,12507317,FJupMin,111.57,111.1,111.1,114.1
2025-04-12 08:38:03,HP722568-L,12507317,FJupMax,111.93,111.1,111.1,114.1
2025-04-12 08:38:03,HP722568-L,12507317,T2_91Avg,2.14,1.6,2.0,2.4
2025-04-12 08:38:03,HP722568-L,12507317,T2_91Min,2.08,1.6,2.0,2.4
2025-04-12 08:38:03,HP722568-L,12507317,T2_91Max,2.25,1.6,2.0,2.4
2025-04-12 08:38:03,HP722568-L,12507317,T2_16Avg,2.15,1.6,2.0,2.4
2025-04-12 08:38:03,HP722568-L,12507317,T2_16Min,2.01,1.6,2.0,2.4
2025-04-12 08:38:03,HP722568-L,12507317,T2_16Max,2.29,1.6,2.0,2.4
2025-04-12 08:38:03,HP722568-L,12507317,R218318Avg,218.39,217.82,218.32,218.82
2025-04-12 08:38:03,HP722568-L,12507317,R218318Min,218.03,217.82,218.32,218.82
2025-04-12 08:38:03,HP722568-L,12507317,R218318Max,218.77,217.82,218.32,218.82
2025-04-12 08:38:03,HP722568-L,12507317,R223Avg,222.84,222.0,223.0,224.0
2025-04-12 08:38:03,HP722568-L,12507317,R223Min,222.34,222.0,223.0,224.0
2025-04-12 08:38:03,HP722568-L,12507317,R223Max,223.35,222.0,223.0,224.0
2025-04-12 08:38:03,HP722568-L,12507317,R237Avg,236.93,236.0,237.0,238.0
2025-04-12 08:38:03,HP722568-L,12507317,R237Min,236.47,236.0,237.0,238.0
2025-04-12 08:38:03,HP722568-L,12507317,R237Max,237.34,236.0,237.0,238.0
2025-04-12 08:38:03,HP722568-L,12507317,HBoss35_4,35.33,35.0,35.4,35.8
2025-04-12 08:38:03,HP722568-L,12507317,28BossG,27.88,26.62,27.56,28.5
2025-04-12 08:38:03,HP722568-L,12507317,28BossD,27.92,26.62,27.56,28.5
2025-04-12 08:38:03,HP722568-L,12507317,RDia541Avg,270.45,269.25,270.5,271.75
2025-04-12 08:38:03,HP722568-L,12507317,RDia541Min,269.71,269.25,270.5,271.75
2025-04-12 08:38:03,HP722568-L,12507317,RDia541Max,270.81,269.25,270.5,271.75
2025-04-12 08:38:03,HP722568-L,12507317,Diam520_3,520.58,519.1,520.3,521.5
2025-04-12 08:55:53,HP722568-L,12507317,FCollAvg,7.26,6.4,7.0,7.6
2025-04-12 08:55:53,HP722568-L,12507317,FCollMin,7.03,6.4,7.0,7.6
2025-04-12 08:55:53,HP722568-L,12507317,FCollMax,7.52,6.4,7.0,7.6
2025-04-12 08:55:53,HP722568-L,12507317,FJupAvg,111.79,111.1,111.1,114.1
2025-04-12 08:55:53,HP722568-L,12507317,FJupMin,111.66,111.1,111.1,114.1
2025-04-12 08:55:53,HP722568-L,12507317,FJupMax,111.92,111.1,111.1,114.1
2025-04-12 08:55:53,HP722568-L,12507317,T2_91Avg,2.14,1.6,2.0,2.4
2025-04-12 08:55:53,HP722568-L,12507317,T2_91Min,2.07,1.6,2.0,2.4
2025-04-12 08:55:53,HP722568-L,12507317,T2_91Max,2.29,1.6,2.0,2.4
2025-04-12 08:55:53,HP722568-L,12507317,T2_16Avg,2.14,1.6,2.0,2.4
2025-04-12 08:55:53,HP722568-L,12507317,T2_16Min,2.01,1.6,2.0,2.4
2025-04-12 08:55:53,HP722568-L,12507317,T2_16Max,2.3,1.6,2.0,2.4
2025-04-12 08:55:53,HP722568-L,12507317,R218318Avg,218.38,217.82,218.32,218.82
2025-04-12 08:55:53,HP722568-L,12507317,R218318Min,217.9,217.82,218.32,218.82
2025-04-12 08:55:53,HP722568-L,12507317,R218318Max,218.73,217.82,218.32,218.82
2025-04-12 08:55:53,HP722568-L,12507317,R223Avg,222.84,222.0,223.0,224.0
2025-04-12 08:55:53,HP722568-L,12507317,R223Min,222.34,222.0,223.0,224.0
2025-04-12 08:55:53,HP722568-L,12507317,R223Max,223.41,222.0,223.0,224.0
2025-04-12 08:55:53,HP722568-L,12507317,R237Avg,236.94,236.0,237.0,238.0
2025-04-12 08:55:53,HP722568-L,12507317,R237Min,236.46,236.0,237.0,238.0
2025-04-12 08:55:53,HP722568-L,12507317,R237Max,237.3,236.0,237.0,238.0
2025-04-12 08:55:53,HP722568-L,12507317,HBoss35_4,35.29,35.0,35.4,35.8
2025-04-12 08:55:53,HP722568-L,12507317,28BossG,27.87,26.62,27.56,28.5
2025-04-12 08:55:53,HP722568-L,12507317,28BossD,27.97,26.62,27.56,28.5
2025-04-12 08:55:53,HP722568-L,12507317,RDia541Avg,270.45,269.25,270.5,271.75
2025-04-12 08:55:53,HP722568-L,12507317,RDia541Min,269.73,269.25,270.5,271.75
2025-04-12 08:55:53,HP722568-L,12507317,RDia541Max,270.82,269.25,270.5,271.75
2025-04-12 08:55:53,HP722568-L,12507317,Diam520_3,520.6,519.1,520.3,521.5
2025-04-16 06:08:30,HP722563-T,12507318,FCollAvg,7.29,6.4,7.0,7.6
2025-04-16 06:08:30,HP722563-T,12507318,FCollMin,6.96,6.4,7.0,7.6
2025-04-16 06:08:30,HP722563-T,12507318,FCollMax,8.04,6.4,7.0,7.6
2025-04-16 06:08:30,HP722563-T,12507318,FJupAvg,111.81,111.1,111.1,114.1
2025-04-16 06:08:30,HP722563-T,12507318,FJupMin,111.29,111.1,111.1,114.1
2025-04-16 06:08:30,HP722563-T,12507318,FJupMax,112.09,111.1,111.1,114.1
2025-04-16 06:08:30,HP722563-T,12507318,T2_91Avg,2.1,1.6,2.0,2.4
2025-04-16 06:08:30,HP722563-T,12507318,T2_91Min,1.98,1.6,2.0,2.4
2025-04-16 06:08:30,HP722563-T,12507318,T2_91Max,2.17,1.6,2.0,2.4
2025-04-16 06:08:30,HP722563-T,12507318,T2_16Avg,2.12,1.6,2.0,2.4
2025-04-16 06:08:30,HP722563-T,12507318,T2_16Min,1.95,1.6,2.0,2.4
2025-04-16 06:08:30,HP722563-T,12507318,T2_16Max,2.21,1.6,2.0,2.4
2025-04-16 06:08:30,HP722563-T,12507318,R218318Avg,218.51,217.82,218.32,218.82
2025-04-16 06:08:30,HP722563-T,12507318,R218318Min,217.93,217.82,218.32,218.82
2025-04-16 06:08:30,HP722563-T,12507318,R218318Max,219.09,217.82,218.32,218.82
2025-04-16 06:08:30,HP722563-T,12507318,R223Avg,222.84,222.0,223.0,224.0
2025-04-16 06:08:30,HP722563-T,12507318,R223Min,222.4,222.0,223.0,224.0
2025-04-16 06:08:30,HP722563-T,12507318,R223Max,223.49,222.0,223.0,224.0
2025-04-16 06:08:30,HP722563-T,12507318,R237Avg,236.91,236.0,237.0,238.0
2025-04-16 06:08:30,HP722563-T,12507318,R237Min,236.28,236.0,237.0,238.0
2025-04-16 06:08:30,HP722563-T,12507318,R237Max,237.75,236.0,237.0,238.0
2025-04-16 06:08:30,HP722563-T,12507318,HBoss35_4,34.98,35.0,35.4,35.8
2025-04-16 06:08:30,HP722563-T,12507318,28BossG,27.62,26.62,27.56,28.5
2025-04-16 06:08:30,HP722563-T,12507318,28BossD,27.64,26.62,27.56,28.5
2025-04-16 06:08:30,HP722563-T,12507318,RDia541Avg,270.39,269.25,270.5,271.75
2025-04-16 06:08:30,HP722563-T,12507318,RDia541Min,269.92,269.25,270.5,271.75
2025-04-16 06:08:30,HP722563-T,12507318,RDia541Max,271.04,269.25,270.5,271.75
2025-04-16 06:08:30,HP722563-T,12507318,Diam520_3,520.36,519.1,520.3,521.5
2025-04-16 06:29:58,HP722563-T,12507318,FCollAvg,7.28,6.4,7.0,7.6
2025-04-16 06:29:58,HP722563-T,12507318,FCollMin,7.06,6.4,7.0,7.6
2025-04-16 06:29:58,HP722563-T,12507318,FCollMax,7.64,6.4,7.0,7.6
2025-04-16 06:29:58,HP722563-T,12507318,FJupAvg,111.81,111.1,111.1,114.1
2025-04-16 06:29:58,HP722563-T,12507318,FJupMin,111.67,111.1,111.1,114.1
2025-04-16 06:29:58,HP722563-T,12507318,FJupMax,111.99,111.1,111.1,114.1
2025-04-16 06:29:58,HP722563-T,12507318,T2_91Avg,2.1,1.6,2.0,2.4
2025-04-16 06:29:58,HP722563-T,12507318,T2_91Min,1.97,1.6,2.0,2.4
2025-04-16 06:29:58,HP722563-T,12507318,T2_91Max,2.16,1.6,2.0,2.4
2025-04-16 06:29:58,HP722563-T,12507318,T2_16Avg,2.12,1.6,2.0,2.4
2025-04-16 06:29:58,HP722563-T,12507318,T2_16Min,1.94,1.6,2.0,2.4
2025-04-16 06:29:58,HP722563-T,12507318,T2_16Max,2.2,1.6,2.0,2.4
2025-04-16 06:29:58,HP722563-T,12507318,R218318Avg,218.44,217.82,218.32,218.82
2025-04-16 06:29:58,HP722563-T,12507318,R218318Min,217.85,217.82,218.32,218.82
2025-04-16 06:29:58,HP722563-T,12507318,R218318Max,218.94,217.82,218.32,218.82
2025-04-16 06:29:58,HP722563-T,12507318,R223Avg,222.82,222.0,223.0,224.0
2025-04-16 06:29:58,HP722563-T,12507318,R223Min,222.2,222.0,223.0,224.0
2025-04-16 06:29:58,HP722563-T,12507318,R223Max,223.44,222.0,223.0,224.0
2025-04-16 06:29:58,HP722563-T,12507318,R237Avg,236.92,236.0,237.0,238.0
2025-04-16 06:29:58,HP722563-T,12507318,R237Min,236.24,236.0,237.0,238.0
2025-04-16 06:29:58,HP722563-T,12507318,R237Max,237.8,236.0,237.0,238.0
2025-04-16 06:29:58,HP722563-T,12507318,HBoss35_4,35.07,35.0,35.4,35.8
2025-04-16 06:29:58,HP722563-T,12507318,28BossG,27.66,26.62,27.56,28.5
2025-04-16 06:29:58,HP722563-T,12507318,28BossD,27.66,26.62,27.56,28.5
2025-04-16 06:29:58,HP722563-T,12507318,RDia541Avg,270.4,269.25,270.5,271.75
2025-04-16 06:29:58,HP722563-T,12507318,RDia541Min,269.9,269.25,270.5,271.75
2025-04-16 06:29:58,HP722563-T,12507318,RDia541Max,271.06,269.25,270.5,271.75
2025-04-16 06:29:58,HP722563-T,12507318,Diam520_3,520.39,519.1,520.3,521.5
2025-04-16 07:01:21,HP722563-T,12507318,FCollAvg,7.27,6.4,7.0,7.6
2025-04-16 07:01:21,HP722563-T,12507318,FCollMin,7.14,6.4,7.0,7.6
2025-04-16 07:01:21,HP722563-T,12507318,FCollMax,7.44,6.4,7.0,7.6
2025-04-16 07:01:21,HP722563-T,12507318,FJupAvg,111.8,111.1,111.1,114.1
2025-04-16 07:01:21,HP722563-T,12507318,FJupMin,111.66,111.1,111.1,114.1
2025-04-16 07:01:21,HP722563-T,12507318,FJupMax,111.88,111.1,111.1,114.1
2025-04-16 07:01:21,HP722563-T,12507318,T2_91Avg,2.1,1.6,2.0,2.4
2025-04-16 07:01:21,HP722563-T,12507318,T2_91Min,1.99,1.6,2.0,2.4
2025-04-16 07:01:21,HP722563-T,12507318,T2_91Max,2.22,1.6,2.0,2.4
2025-04-16 07:01:21,HP722563-T,12507318,T2_16Avg,2.11,1.6,2.0,2.4
2025-04-16 07:01:21,HP722563-T,12507318,T2_16Min,1.94,1.6,2.0,2.4
2025-04-16 07:01:21,HP722563-T,12507318,T2_16Max,2.23,1.6,2.0,2.4
